subject,trigger_foot,direction,perturbation,cadence,R_square,SS_residual,SS_total,SS_difference,foot_placement_ml_by_com_50_slope_1,foot_placement_ml_by_com_50_slope_2,foot_placement_ml_by_com_50_slope_3,foot_placement_ml_by_com_50_slope_4,cadence_actual
CAD17,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.847815209086107,0.0306814454613767,0.201606515849119,0.170925070387742,4.0401769027843,1.33354629313764,-3.03305403364267,-0.0677700241126197,81.7372194363798
CAD17,TRIGGER_RIGHT,STIM_AWAY,STIM_LEFT,110BPM,1,0,0.000350621319729447,0.000350621319729447,0,0,0,-0.234646668121439,111.14922813036
CAD17,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.870616124904775,0.00518371461090222,0.0400646108882354,0.0348808962773332,2.09443084841669,0.617007067550306,0.223108652326113,0.0218156172927694,110.40897515922
CAD17,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.634871739913407,0.00608792870141296,0.0166733977259639,0.010585469024551,2.38774401364673,0.508572053096591,-0.0974022815950865,0.075976190402905,82.5859612081132
CAD17,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.749113910223997,0.00893639942767852,0.035619349943463,0.0266829505157845,2.15005675603488,0.579783897287841,0.213998909558838,-0.030491310498468,110.261656514883
CAD17,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.725964672039092,0.0219539536804035,0.080113589162983,0.0581596354825795,4.19919593443251,0.971607968510016,-1.42091655308829,-0.025558342553041,83.4176523516569
CAD18,TRIGGER_LEFT,STIM_AWAY,STIM_RIGHT,110BPM,NaN,0,0,0,0,0,0,0,116.504854368932
CAD18,TRIGGER_LEFT,STIM_NONE,STIM_NONE,110BPM,0.960503914749303,0.00283722901543768,0.0718357021317096,0.068998473116272,2.41724675134026,0.64544593101861,-0.504467422700275,0.0934445164116644,114.279295384736
CAD18,TRIGGER_LEFT,STIM_NONE,STIM_NONE,80BPM,0.85591679975662,0.00628889412000069,0.0436476571132353,0.0373587629932346,2.7070257934684,0.551899666079697,0.509862930209915,-0.0667735389381904,82.4247076675613
CAD18,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,110BPM,0.945600884572639,0.00593168053097694,0.109040018102822,0.103108337571845,2.77863544111444,0.629226901508485,0.105460232786933,0.0792855804442423,112.432940117786
CAD18,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.858955992424909,0.0263484574145339,0.18681018688799,0.160461729473456,4.16030184583314,1.47866954251405,-1.07490607602152,0.057506308499067,83.030799486525
CAD18,TRIGGER_RIGHT,STIM_AWAY,STIM_LEFT,110BPM,NaN,0,0,0,0,0,0,0,109.09090909091
CAD18,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.881130062105348,0.00806349796307803,0.0678346275424513,0.0597711295793733,2.64642311400673,0.593387189095207,-0.427592054161277,0.0689346185771119,108.725976576643
CAD18,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.909418014325446,0.00420948073594556,0.0464714998749257,0.0422620191389802,3.63953160519861,0.830280578546101,0.103921597824303,0.0579277666604412,78.8742483146674
CAD18,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.941427186696213,0.00330918373974233,0.0564969232838334,0.0531877395440911,2.65097029589305,0.66115327641523,0.0342226419072648,0.0157814455030174,108.764303905268
CAD18,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.829772989879701,0.0160288247970186,0.094161465831369,0.0781326410343504,3.80037978123931,1.2621528248101,-1.7460925083542,0.535828053623976,78.1006134571855
CAD19,TRIGGER_LEFT,STIM_NONE,STIM_NONE,110BPM,0.972370822948037,0.00235950347194215,0.0853989775918618,0.0830394741199196,2.44844567703871,0.482369727357467,0.217783608547225,-0.00514342452736356,108.493337705513
CAD19,TRIGGER_LEFT,STIM_NONE,STIM_NONE,80BPM,0.911407821371853,0.00336822603791802,0.0380194514919388,0.0346512254540208,3.62763046724795,0.81305824804281,0.00839914014925282,0.0692490982269623,80.5541257233863
CAD19,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,110BPM,0.955706245155846,0.0030971954172018,0.069923975244347,0.0668267798271452,2.77823495414755,0.62854759955106,-0.036305875622668,-0.0897597168132162,109.372037085474
CAD19,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.876001984942479,0.00210243184736774,0.0169553669580312,0.0148529351106634,2.32718490634709,0.216486106973077,0.367374092569721,0.129272510423184,82.538200118754
CAD19,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.934000476024543,0.00533964758167736,0.0809043347594902,0.0755646871778128,2.75447036754647,0.524947685614675,0.312318157877479,-0.0488003001417752,111.15085600789
CAD19,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.83695480073592,0.00491661663580711,0.0301549303996604,0.0252383137638533,3.60627290686858,0.346773133675288,-0.0451464813616863,0.193168975045112,78.9567760958684
CAD19,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.951315987434378,0.00275557461005131,0.0566012221432453,0.053845647533194,2.91106936844686,0.619675718842285,0.277292585109108,-0.0282773247223414,112.966515424213
CAD19,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.673823168377905,0.0244822943599265,0.0750583486821389,0.0505760543222124,4.22376345493909,0.930067758130015,0.127226900477525,0.0599844967063781,84.3127235672032
CAD20,TRIGGER_LEFT,STIM_NONE,STIM_NONE,110BPM,0.924790032844867,0.00268135664121786,0.0356516129795285,0.0329702563383106,2.11956261921639,0.669166846457959,-0.0522466417849619,0.00126230647966283,110.833608420731
CAD20,TRIGGER_LEFT,STIM_NONE,STIM_NONE,80BPM,0.886080274790629,0.00334304566597388,0.0293456261400716,0.0260025804740977,2.79675980634985,0.778311142396381,-0.0489335243272741,0.195086688440302,79.6861956870581
CAD20,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,110BPM,0.898409516189171,0.00589816606014638,0.0580582534790297,0.0521600874188833,2.49954393648518,0.674491038225977,0.754558329193487,0.0441981034643725,110.609587619102
CAD20,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.763302057780079,0.0044013924841315,0.0185949757013184,0.0141935832171869,3.90602099994975,0.9407979711504,0.304323047880396,0.535070716791057,82.5016738581117
CAD20,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.954238497529357,0.00179745732900349,0.0392788093038816,0.0374813519748781,2.56639401385753,0.717228561676911,-0.018314278409723,-0.0544840171408893,110.112974223214
CAD20,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.817826799457578,0.00577304725419142,0.0316898821396459,0.0259168348854545,3.47754633174778,0.532713892743872,0.355327850032894,-0.00320649352562248,80.4654886377795
CAD20,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.790924922106967,0.00637082112308198,0.030471451630124,0.024100630507042,2.7126799637323,0.688848463211202,-0.330477069934571,0.245552007449341,109.505750373061
CAD20,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.83877208972645,0.00677629852440859,0.042029314359477,0.0352530158350684,3.62732193001653,0.572270449724117,0.616869948976126,0.00206054061180174,80.183608033481
CAD21,TRIGGER_LEFT,STIM_NONE,STIM_NONE,110BPM,0.906865245222172,0.00300841897455896,0.0323017866073252,0.0292933676327662,2.54176285980412,0.462364717569692,-0.143976054409772,0.0717913183544299,112.144024638044
CAD21,TRIGGER_LEFT,STIM_NONE,STIM_NONE,80BPM,0.869925651139931,0.00692748078882086,0.0532578548309573,0.0463303740421364,2.81488828450176,0.41709776871826,-0.615549368847238,0.131333534797004,84.0426581614315
CAD21,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,110BPM,0.856605550890214,0.00824211984490649,0.057478653435156,0.0492365335902495,2.85039346094415,0.326561518769759,-0.191187757349006,-0.0442012443259016,110.237064736098
CAD21,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.711364365035262,0.0146975572021253,0.0509207991727039,0.0362232419705786,4.43686033380598,0.79847806921401,0.793345714755501,0.11458092748235,83.1459066632533
CAD21,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.874234310198152,0.00561860803348429,0.0446752054740588,0.0390565974405745,2.69244391067244,0.40369733111386,0.204766447508875,0.156456166903313,109.174483025647
CAD21,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.868425107816823,0.00239636048855367,0.0182129010238328,0.0158165405352791,2.59856058465924,0.556488406303254,0.0092114855457013,0.0417306521711989,81.3763854942692
CAD21,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.912324079089858,0.0066581475059027,0.0759404342353762,0.0692822867294735,2.75673587775443,0.615932835730647,0.759082172328439,0.190661178394572,105.74249872912
CAD21,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.647165364095224,0.0269156442279593,0.0762840194499028,0.0493683752219435,3.40380893706701,0.700233711145277,0.513454770133048,0.122824023411001,80.4238364670351
CAD22,TRIGGER_LEFT,STIM_NONE,STIM_NONE,110BPM,0.934699832341811,0.00201063862433357,0.0307907115163653,0.0287800728920317,2.27446760867748,0.564937504482806,0.072436656550597,-0.0302023018288353,109.647322647904
CAD22,TRIGGER_LEFT,STIM_NONE,STIM_NONE,80BPM,0.88902749350771,0.00256609793917059,0.023123726950773,0.0205576290116024,2.81894580434147,0.544036615400997,-0.351066945077751,-0.0727808529967894,80.658636343621
CAD22,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,110BPM,0.976449850364556,0.00080620027858845,0.0342333399604009,0.0334271396818125,2.57546156212792,0.469034067642185,0.131217386358974,0.020727720177189,110.216197327532
CAD22,TRIGGER_LEFT,STIM_TOWARDS,STIM_LEFT,80BPM,0.876454180263694,0.00496249072039447,0.0401672086598018,0.0352047179394073,3.56826764828345,0.561838762466157,0.995621091292539,0.0920837111523749,82.862631100154
CAD22,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,110BPM,0.900934380080755,0.00209065349141568,0.0211037239066379,0.0190130704152223,2.10504886174355,0.564765896978308,0.153248102952702,-0.0512687127745458,109.718626573618
CAD22,TRIGGER_RIGHT,STIM_NONE,STIM_NONE,80BPM,0.949915482019359,0.00142603026041966,0.0284724764840675,0.0270464462236478,2.98178256125658,0.467718359883647,0.3086547925834,-0.126297816367775,79.4361194417794
CAD22,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,110BPM,0.888413593817284,0.00228369236400192,0.0204656861182761,0.0181819937542742,2.4770886623864,0.517260546654597,-0.151710556944346,0.124370093313531,109.651858537638
CAD22,TRIGGER_RIGHT,STIM_TOWARDS,STIM_RIGHT,80BPM,0.889761194938548,0.00164303656563376,0.0149043393995232,0.0132613028338894,3.56865080225777,0.489413112980652,0.263656842699916,0.0500795888203488,80.1387188859075
